Booking_ID,number of adults,number of children,number of weekend nights,number of week nights,meal type,car parking,room type,lead time,market cluster,repeated,prev canc,not prev canc,price,special requests,date of reservation,status,number of people,number of nights,month,year
INN29953,2,0,0,2,Meal Plan 1,0,Room_Type 1,111,Offline,0,0,0,72.25,0,8/16/2018,Not_Canceled,2,2,8,2018
INN29954,2,0,1,1,Meal Plan 2,0,Room_Type 1,247,Offline,0,0,0,115.0,1,6/6/2018,Canceled,2,2,6,2018
INN29955,2,0,2,3,Meal Plan 1,0,Room_Type 4,56,Online,0,0,0,62.32,1,3/6/2018,Not_Canceled,2,5,3,2018
INN29956,2,0,0,2,Meal Plan 1,0,Room_Type 1,193,Online,0,0,0,126.9,0,9/23/2018,Canceled,2,2,9,2018
INN29957,2,0,1,2,Meal Plan 1,0,Room_Type 1,159,Offline,0,0,0,144.0,0,9/19/2018,Canceled,2,3,9,2018
INN29958,2,0,2,2,Meal Plan 1,0,Room_Type 4,47,Online,0,0,0,103.28,0,4/1/2018,Not_Canceled,2,4,4,2018
INN29959,2,0,0,3,Meal Plan 1,0,Room_Type 4,42,Offline,0,0,0,96.3,0,5/17/2018,Not_Canceled,2,3,5,2018
INN29960,2,0,2,1,Meal Plan 1,1,Room_Type 1,64,Online,0,0,0,144.9,2,9/18/2018,Not_Canceled,2,3,9,2018
INN29961,2,0,1,1,Meal Plan 1,0,Room_Type 1,78,Online,0,0,0,87.3,1,4/2/2018,Not_Canceled,2,2,4,2018
INN29962,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,105.0,0,10/13/2018,Not_Canceled,2,3,10,2018
INN29963,2,0,1,3,Meal Plan 1,0,Room_Type 4,69,Online,0,0,0,149.4,1,9/8/2018,Not_Canceled,2,4,9,2018
INN29964,2,0,0,5,Meal Plan 1,0,Room_Type 1,140,Offline,0,0,0,70.0,0,12/29/2017,Not_Canceled,2,5,12,2017
INN29965,2,0,0,2,Not Selected,0,Room_Type 1,125,Online,0,0,0,94.5,0,5/6/2018,Canceled,2,2,5,2018
INN29966,1,0,0,1,Meal Plan 1,0,Room_Type 4,1,Offline,1,0,6,45.0,2,2/16/2018,Not_Canceled,1,1,2,2018
INN29967,3,0,0,2,Meal Plan 1,0,Room_Type 4,44,Online,0,0,0,150.3,0,7/1/2018,Canceled,3,2,7,2018
INN29968,2,1,0,3,Meal Plan 1,0,Room_Type 1,12,Offline,0,0,0,98.5,1,9/1/2017,Not_Canceled,3,3,9,2017
INN29969,1,0,0,1,Meal Plan 1,0,Room_Type 1,15,Offline,0,0,0,136.0,0,6/22/2018,Not_Canceled,1,1,6,2018
INN29970,2,0,2,1,Meal Plan 1,0,Room_Type 4,47,Online,0,0,0,168.3,0,7/24/2018,Not_Canceled,2,3,7,2018
INN29971,3,0,1,3,Meal Plan 1,0,Room_Type 4,55,Online,0,0,0,142.2,2,9/1/2018,Not_Canceled,3,4,9,2018
INN29972,2,0,2,1,Meal Plan 1,0,Room_Type 4,62,Online,0,0,0,118.8,0,4/9/2018,Not_Canceled,2,3,4,2018
INN29973,1,0,1,0,Meal Plan 1,0,Room_Type 1,5,Corporate,0,0,0,65.0,0,11/14/2018,Not_Canceled,1,1,11,2018
INN29974,2,0,1,3,Meal Plan 1,0,Room_Type 1,285,Offline,0,0,0,100.0,0,10/3/2018,Canceled,2,4,10,2018
INN29975,1,0,0,3,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,95.0,0,10/13/2018,Not_Canceled,1,3,10,2018
INN29976,2,1,2,1,Meal Plan 1,0,Room_Type 1,61,Online,0,0,0,152.1,1,9/25/2018,Canceled,3,3,9,2018
INN29977,2,0,1,1,Meal Plan 1,1,Room_Type 2,42,Online,0,0,0,91.5,0,12/28/2017,Not_Canceled,2,2,12,2017
INN29978,1,0,2,1,Meal Plan 1,0,Room_Type 1,17,Online,0,0,0,79.0,0,2/20/2018,Not_Canceled,1,3,2,2018
INN29979,2,0,1,1,Meal Plan 1,0,Room_Type 1,2,Offline,0,0,0,62.8,0,12/5/2017,Not_Canceled,2,2,12,2017
INN29980,2,0,0,3,Meal Plan 1,0,Room_Type 1,160,Offline,0,0,0,70.0,0,12/30/2017,Not_Canceled,2,3,12,2017
INN29983,3,0,1,2,Meal Plan 1,0,Room_Type 1,63,Online,0,0,0,159.3,0,4/29/2018,Not_Canceled,3,3,4,2018
INN29984,2,0,0,2,Meal Plan 1,0,Room_Type 4,144,Online,0,0,0,114.3,1,5/6/2018,Canceled,2,2,5,2018
INN29985,2,0,1,0,Meal Plan 1,0,Room_Type 1,27,Offline,0,0,0,118.15,0,9/19/2018,Canceled,2,1,9,2018
INN29986,1,0,1,1,Meal Plan 1,0,Room_Type 1,5,Corporate,1,2,5,65.0,0,10/12/2017,Not_Canceled,1,2,10,2017
INN29987,2,2,3,5,Meal Plan 1,0,Room_Type 6,20,Online,0,0,0,133.11,0,12/19/2018,Not_Canceled,4,8,12,2018
INN29988,1,0,0,2,Meal Plan 1,0,Room_Type 1,193,Online,0,0,0,100.8,1,6/22/2018,Canceled,1,2,6,2018
INN29989,2,0,1,0,Meal Plan 1,0,Room_Type 1,258,Offline,0,0,0,110.0,0,10/16/2018,Canceled,2,1,10,2018
INN29990,2,0,1,2,Meal Plan 1,0,Room_Type 1,56,Offline,0,0,0,75.0,0,11/14/2018,Not_Canceled,2,3,11,2018
INN29991,1,0,0,3,Meal Plan 1,0,Room_Type 1,25,Online,0,0,0,133.0,0,10/19/2018,Canceled,1,3,10,2018
INN29992,2,0,0,2,Meal Plan 1,0,Room_Type 1,86,Offline,0,0,0,105.0,0,9/24/2017,Not_Canceled,2,2,9,2017
INN29993,2,0,0,2,Not Selected,0,Room_Type 1,6,Online,0,0,0,69.5,2,1/12/2018,Not_Canceled,2,2,1,2018
INN29994,2,0,2,2,Not Selected,0,Room_Type 1,91,Online,0,0,0,52.02,0,4/1/2018,Not_Canceled,2,4,4,2018
INN29996,2,0,0,3,Meal Plan 1,0,Room_Type 1,91,Offline,0,0,0,75.0,0,5/11/2018,Not_Canceled,2,3,5,2018
INN29997,2,0,0,2,Meal Plan 1,0,Room_Type 1,24,Online,0,0,0,117.0,0,4/21/2018,Canceled,2,2,4,2018
INN29998,1,0,0,2,Meal Plan 1,0,Room_Type 1,266,Offline,0,0,0,75.0,0,12/2/2018,Not_Canceled,1,2,12,2018
INN29999,1,0,1,2,Meal Plan 1,0,Room_Type 1,3,Corporate,0,0,0,118.15,0,7/11/2018,Not_Canceled,1,3,7,2018
INN30000,1,0,1,2,Meal Plan 1,0,Room_Type 1,7,Online,0,0,0,126.0,1,10/19/2017,Not_Canceled,1,3,10,2017
INN30001,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,Offline,0,0,0,101.5,0,10/16/2017,Canceled,2,2,10,2017
INN30002,1,0,2,3,Meal Plan 1,0,Room_Type 1,96,Corporate,0,0,0,79.0,1,11/6/2018,Not_Canceled,1,5,11,2018
INN30003,2,0,2,3,Meal Plan 1,0,Room_Type 1,118,Online,0,0,0,97.75,1,4/30/2018,Not_Canceled,2,5,4,2018
INN30004,2,0,0,3,Meal Plan 1,0,Room_Type 1,25,Offline,0,0,0,40.67,0,1/12/2018,Not_Canceled,2,3,1,2018
INN30005,2,0,0,2,Not Selected,0,Room_Type 1,2,Online,0,0,0,81.0,0,1/20/2018,Not_Canceled,2,2,1,2018
INN30006,2,0,2,2,Meal Plan 1,0,Room_Type 1,173,Online,0,0,0,73.37,1,6/19/2018,Not_Canceled,2,4,6,2018
INN30007,2,0,0,2,Meal Plan 1,0,Room_Type 4,1,Offline,0,0,0,107.0,0,4/19/2018,Not_Canceled,2,2,4,2018
INN30008,1,0,0,1,Meal Plan 1,0,Room_Type 1,4,Online,0,0,0,121.0,1,8/2/2018,Not_Canceled,1,1,8,2018
INN30009,2,0,2,1,Meal Plan 1,0,Room_Type 1,143,Online,0,0,0,90.0,0,11/12/2018,Canceled,2,3,11,2018
INN30010,2,0,0,3,Meal Plan 1,0,Room_Type 1,50,Offline,0,0,0,52.0,1,1/14/2018,Not_Canceled,2,3,1,2018
INN30011,3,0,0,3,Meal Plan 1,0,Room_Type 4,55,Online,0,0,0,123.3,2,3/29/2018,Not_Canceled,3,3,3,2018
INN30012,1,0,1,3,Meal Plan 1,0,Room_Type 1,3,Offline,1,1,0,110.0,0,10/19/2017,Not_Canceled,1,4,10,2017
INN30013,1,0,0,2,Meal Plan 1,0,Room_Type 6,2,Corporate,0,0,0,159.07,0,9/14/2018,Not_Canceled,1,2,9,2018
INN30014,2,1,2,6,Meal Plan 1,0,Room_Type 6,33,Online,0,0,0,147.9,2,11/19/2018,Canceled,3,8,11,2018
INN30015,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,Corporate,0,0,0,90.0,0,9/9/2017,Not_Canceled,1,2,9,2017
INN30016,1,0,0,3,Meal Plan 1,0,Room_Type 1,8,Offline,0,0,0,55.0,0,3/1/2018,Not_Canceled,1,3,3,2018
INN30017,1,0,0,2,Meal Plan 1,0,Room_Type 5,2,Corporate,0,0,0,97.0,0,2/5/2018,Not_Canceled,1,2,2,2018
INN30019,3,0,0,2,Meal Plan 1,0,Room_Type 1,100,Offline,0,0,0,105.0,0,12/23/2018,Not_Canceled,3,2,12,2018
INN30020,2,0,2,4,Not Selected,1,Room_Type 1,1,Online,0,0,0,90.0,1,2/4/2018,Not_Canceled,2,6,2,2018
INN30021,2,0,0,3,Not Selected,0,Room_Type 1,43,Online,0,0,0,88.2,0,3/22/2018,Canceled,2,3,3,2018
INN30022,2,0,1,0,Meal Plan 1,1,Room_Type 2,6,Online,0,0,0,105.25,0,12/7/2017,Not_Canceled,2,1,12,2017
INN30023,1,0,0,3,Meal Plan 1,0,Room_Type 1,113,Corporate,0,0,0,100.0,0,5/31/2018,Canceled,1,3,5,2018
INN30024,2,0,1,4,Meal Plan 1,0,Room_Type 4,146,Online,0,0,0,132.3,2,10/19/2018,Canceled,2,5,10,2018
INN30026,2,0,1,0,Meal Plan 1,0,Room_Type 1,24,Offline,0,0,0,70.0,0,3/20/2018,Not_Canceled,2,1,3,2018
INN30027,2,0,0,1,Not Selected,0,Room_Type 1,4,Online,0,0,0,81.0,2,2/25/2018,Not_Canceled,2,1,2,2018
INN30028,2,0,2,1,Meal Plan 1,0,Room_Type 1,44,Offline,0,0,0,95.0,1,4/23/2018,Not_Canceled,2,3,4,2018
INN30029,2,0,1,2,Meal Plan 1,0,Room_Type 1,12,Online,0,0,0,108.67,0,11/25/2018,Canceled,2,3,11,2018
INN30030,2,0,0,3,Meal Plan 1,0,Room_Type 1,29,Offline,0,0,0,115.0,1,12/31/2017,Not_Canceled,2,3,12,2017
INN30031,2,0,1,5,Meal Plan 1,0,Room_Type 4,13,Online,0,0,0,130.33,0,4/5/2018,Not_Canceled,2,6,4,2018
INN30032,2,0,0,1,Not Selected,0,Room_Type 1,0,Online,0,0,0,110.12,0,9/20/2018,Not_Canceled,2,1,9,2018
INN30033,2,2,0,3,Meal Plan 1,1,Room_Type 6,206,Online,0,0,0,177.3,2,8/2/2018,Canceled,4,3,8,2018
INN30034,1,0,2,3,Meal Plan 1,0,Room_Type 1,65,Online,0,0,0,118.14,1,9/25/2017,Not_Canceled,1,5,9,2017
INN30035,2,0,0,3,Meal Plan 1,0,Room_Type 1,141,Online,0,0,0,106.5,1,8/30/2018,Not_Canceled,2,3,8,2018
INN30036,2,0,0,2,Meal Plan 1,0,Room_Type 1,169,Online,0,0,0,96.3,0,6/30/2018,Canceled,2,2,6,2018
INN30037,2,1,0,2,Meal Plan 1,0,Room_Type 1,146,Online,0,0,0,130.0,2,6/29/2018,Not_Canceled,3,2,6,2018
INN30038,1,0,0,2,Meal Plan 1,0,Room_Type 1,59,Offline,0,0,0,75.0,0,10/29/2017,Not_Canceled,1,2,10,2017
INN30039,2,2,1,0,Meal Plan 1,0,Room_Type 6,54,Online,0,0,0,156.93,2,7/10/2018,Not_Canceled,4,1,7,2018
INN30040,2,0,2,3,Meal Plan 1,0,Room_Type 1,192,Offline,0,0,0,102.0,0,9/25/2017,Canceled,2,5,9,2017
INN30042,2,0,1,2,Meal Plan 1,0,Room_Type 1,22,Online,0,0,0,76.81,0,9/4/2017,Not_Canceled,2,3,9,2017
INN30043,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,Offline,0,0,0,109.0,0,8/14/2017,Not_Canceled,2,2,8,2017
INN30044,1,0,0,1,Meal Plan 1,0,Room_Type 1,47,Online,0,0,0,101.7,1,6/21/2018,Not_Canceled,1,1,6,2018
INN30045,2,0,0,3,Meal Plan 1,0,Room_Type 1,52,Online,0,0,0,135.9,0,7/27/2018,Canceled,2,3,7,2018
INN30046,2,1,1,2,Meal Plan 1,0,Room_Type 1,190,Online,0,0,0,112.5,0,10/28/2018,Canceled,3,3,10,2018
INN30047,2,0,1,2,Meal Plan 2,0,Room_Type 2,161,Offline,0,0,0,130.0,0,3/25/2018,Canceled,2,3,3,2018
INN30048,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,Offline,0,0,0,100.0,0,10/2/2017,Not_Canceled,1,2,10,2017
INN30049,2,0,1,2,Not Selected,0,Room_Type 1,80,Online,0,0,0,85.5,0,3/25/2018,Canceled,2,3,3,2018
INN30050,2,1,2,1,Meal Plan 1,0,Room_Type 1,3,Online,0,0,0,120.0,2,12/5/2017,Not_Canceled,3,3,12,2017
INN30051,2,0,1,0,Meal Plan 1,0,Room_Type 1,35,Online,0,0,0,144.9,1,8/1/2018,Not_Canceled,2,1,8,2018
INN30052,2,0,0,3,Meal Plan 1,0,Room_Type 4,7,Online,0,0,0,99.2,1,3/16/2018,Not_Canceled,2,3,3,2018
INN30053,3,0,2,2,Meal Plan 1,0,Room_Type 4,108,Online,0,0,0,140.0,2,12/25/2018,Not_Canceled,3,4,12,2018
INN30055,2,0,1,3,Not Selected,0,Room_Type 1,49,Online,0,0,0,65.75,1,2/22/2018,Not_Canceled,2,4,2,2018
INN30056,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,Offline,0,0,0,130.0,0,6/7/2018,Canceled,2,3,6,2018
INN30057,2,0,2,5,Meal Plan 1,0,Room_Type 1,7,Offline,0,0,0,71.7,0,3/7/2018,Not_Canceled,2,7,3,2018
INN30058,2,0,0,4,Meal Plan 2,0,Room_Type 1,7,Offline,0,0,0,117.0,1,9/21/2018,Not_Canceled,2,4,9,2018
INN30059,2,0,0,1,Not Selected,1,Room_Type 1,40,Online,0,0,0,134.1,1,7/23/2018,Not_Canceled,2,1,7,2018
INN30060,2,0,2,2,Meal Plan 1,0,Room_Type 1,40,Offline,0,0,0,63.0,1,12/26/2017,Not_Canceled,2,4,12,2017
INN30061,2,1,1,4,Meal Plan 1,0,Room_Type 1,47,Online,0,0,0,119.17,0,4/25/2018,Canceled,3,5,4,2018
INN30062,2,1,0,1,Not Selected,0,Room_Type 1,31,Online,0,0,0,51.97,1,12/19/2017,Not_Canceled,3,1,12,2017
INN30063,2,0,2,3,Meal Plan 1,0,Room_Type 1,82,Online,0,0,0,64.67,1,12/10/2018,Not_Canceled,2,5,12,2018
INN30064,2,0,1,4,Meal Plan 1,0,Room_Type 1,53,Online,0,0,0,85.85,2,3/28/2018,Not_Canceled,2,5,3,2018
INN30067,3,0,0,1,Meal Plan 1,0,Room_Type 4,45,Online,0,0,0,167.4,0,12/30/2018,Canceled,3,1,12,2018
INN30069,3,0,0,4,Meal Plan 1,0,Room_Type 4,79,Online,0,0,0,119.0,1,11/30/2018,Canceled,3,4,11,2018
INN30070,2,0,2,1,Meal Plan 2,0,Room_Type 1,138,Offline,0,0,0,94.5,0,8/22/2017,Canceled,2,3,8,2017
INN30071,2,0,0,4,Meal Plan 1,0,Room_Type 1,133,Offline,0,0,0,81.25,1,7/13/2018,Not_Canceled,2,4,7,2018
INN30072,1,0,0,1,Not Selected,0,Room_Type 5,8,Offline,0,0,0,169.0,1,5/21/2018,Not_Canceled,1,1,5,2018
INN30073,2,0,2,2,Meal Plan 1,0,Room_Type 1,169,Online,0,0,0,107.0,2,4/23/2018,Canceled,2,4,4,2018
INN30074,2,0,0,3,Not Selected,0,Room_Type 1,142,Online,0,0,0,108.0,0,10/5/2018,Canceled,2,3,10,2018
INN30075,2,0,1,1,Meal Plan 1,0,Room_Type 1,33,Corporate,0,0,0,64.0,0,1/25/2018,Not_Canceled,2,2,1,2018
INN30077,2,0,0,3,Meal Plan 1,0,Room_Type 4,69,Offline,0,0,0,60.0,0,12/3/2017,Not_Canceled,2,3,12,2017
INN30078,2,0,2,4,Meal Plan 1,0,Room_Type 1,13,Online,0,0,0,88.4,2,12/18/2018,Not_Canceled,2,6,12,2018
INN30079,2,1,2,1,Meal Plan 1,0,Room_Type 1,63,Online,0,0,0,121.5,2,7/24/2018,Not_Canceled,3,3,7,2018
INN30080,2,0,1,5,Meal Plan 1,0,Room_Type 4,129,Online,0,0,0,132.3,0,10/10/2018,Canceled,2,6,10,2018
INN30081,3,0,0,3,Meal Plan 1,0,Room_Type 4,36,Online,0,0,0,120.0,2,3/16/2018,Not_Canceled,3,3,3,2018
INN30083,2,0,1,2,Meal Plan 1,0,Room_Type 1,78,Offline,0,0,0,100.0,0,3/25/2018,Canceled,2,3,3,2018
INN30084,2,1,2,3,Meal Plan 1,1,Room_Type 4,96,Online,0,0,0,135.72,2,10/21/2018,Not_Canceled,3,5,10,2018
INN30085,2,0,1,1,Not Selected,0,Room_Type 1,82,Online,0,0,0,116.1,1,5/16/2018,Not_Canceled,2,2,5,2018
INN30086,2,2,1,4,Meal Plan 1,0,Room_Type 2,68,Online,0,0,0,164.88,0,11/2/2018,Canceled,4,5,11,2018
INN30087,1,0,0,1,Meal Plan 1,0,Room_Type 4,17,Corporate,0,0,0,75.0,0,3/9/2018,Not_Canceled,1,1,3,2018
INN30088,1,0,0,2,Meal Plan 1,0,Room_Type 1,151,Offline,0,0,0,71.0,0,1/19/2018,Not_Canceled,1,2,1,2018
INN30089,2,0,2,3,Not Selected,0,Room_Type 1,196,Online,0,0,0,96.05,1,9/4/2018,Not_Canceled,2,5,9,2018
INN30090,2,0,2,5,Meal Plan 1,0,Room_Type 7,31,Online,0,0,0,178.42,1,9/10/2018,Not_Canceled,2,7,9,2018
INN30091,1,0,2,2,Meal Plan 1,0,Room_Type 1,163,Offline,0,0,0,100.0,0,6/5/2018,Canceled,1,4,6,2018
INN30094,3,0,0,2,Meal Plan 1,0,Room_Type 4,3,Online,0,0,0,147.0,0,4/1/2018,Canceled,3,2,4,2018
INN30095,2,0,0,4,Meal Plan 1,0,Room_Type 1,120,Offline,0,0,0,72.25,0,7/20/2018,Canceled,2,4,7,2018
INN30096,1,0,0,2,Meal Plan 1,0,Room_Type 1,14,Offline,0,0,0,100.0,0,10/15/2017,Not_Canceled,1,2,10,2017
INN30097,2,0,1,2,Meal Plan 1,0,Room_Type 1,0,Offline,0,0,0,90.0,2,10/10/2018,Not_Canceled,2,3,10,2018
INN30098,2,0,2,2,Meal Plan 1,0,Room_Type 1,1,Offline,0,0,0,68.0,1,11/5/2018,Not_Canceled,2,4,11,2018
INN30099,2,0,2,2,Not Selected,0,Room_Type 1,240,Online,0,0,0,70.55,1,12/31/2018,Canceled,2,4,12,2018
INN30100,2,0,0,1,Meal Plan 1,0,Room_Type 1,11,Offline,0,0,0,69.6,0,12/8/2017,Not_Canceled,2,1,12,2017
INN30101,1,0,0,2,Not Selected,0,Room_Type 1,15,Online,0,0,0,139.0,0,9/15/2018,Canceled,1,2,9,2018
INN30102,3,0,2,5,Meal Plan 1,0,Room_Type 4,228,Online,0,0,0,120.34,0,10/29/2018,Canceled,3,7,10,2018
INN30103,2,0,2,3,Meal Plan 1,0,Room_Type 1,14,Online,0,0,0,151.0,2,7/2/2018,Not_Canceled,2,5,7,2018
INN30104,2,0,2,1,Meal Plan 1,0,Room_Type 1,26,Online,0,0,0,124.0,3,9/12/2017,Not_Canceled,2,3,9,2017
INN30105,2,0,0,1,Meal Plan 1,0,Room_Type 1,67,Offline,0,0,0,80.24,1,3/26/2018,Not_Canceled,2,1,3,2018
INN30106,2,0,0,3,Meal Plan 1,0,Room_Type 4,40,Offline,0,0,0,96.3,0,10/11/2018,Not_Canceled,2,3,10,2018
INN30107,1,0,0,3,Meal Plan 1,0,Room_Type 1,153,Online,0,0,0,102.3,0,6/8/2018,Canceled,1,3,6,2018
INN30108,2,0,1,2,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,124.0,0,9/21/2017,Not_Canceled,2,3,9,2017
INN30111,2,0,0,4,Not Selected,0,Room_Type 1,283,Online,0,0,0,72.25,2,12/28/2018,Not_Canceled,2,4,12,2018
INN30112,3,0,0,3,Meal Plan 1,0,Room_Type 4,50,Online,0,0,0,147.3,2,6/7/2018,Not_Canceled,3,3,6,2018
INN30113,2,0,0,2,Meal Plan 1,0,Room_Type 1,8,Offline,0,0,0,95.0,0,5/12/2018,Not_Canceled,2,2,5,2018
INN30114,3,0,1,3,Meal Plan 1,0,Room_Type 1,80,Offline,0,0,0,96.9,0,6/27/2018,Not_Canceled,3,4,6,2018
INN30115,2,0,1,3,Meal Plan 1,0,Room_Type 4,52,Online,0,0,0,99.88,1,3/31/2018,Not_Canceled,2,4,3,2018
INN30116,2,0,1,0,Meal Plan 1,0,Room_Type 1,89,Online,0,0,0,96.3,0,4/3/2018,Canceled,2,1,4,2018
INN30117,2,1,1,5,Meal Plan 1,0,Room_Type 1,108,Online,0,0,0,123.25,2,7/5/2018,Canceled,3,6,7,2018
INN30118,1,0,0,2,Meal Plan 1,0,Room_Type 1,31,Corporate,0,0,0,71.0,0,2/4/2018,Not_Canceled,1,2,2,2018
INN30119,1,0,0,3,Meal Plan 1,0,Room_Type 1,73,Offline,0,0,0,67.83,0,11/24/2017,Not_Canceled,1,3,11,2017
INN30120,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,Offline,0,0,0,120.0,0,6/14/2018,Not_Canceled,1,3,6,2018
INN30121,1,0,1,3,Meal Plan 1,0,Room_Type 4,79,Online,0,0,0,125.38,0,4/28/2018,Not_Canceled,1,4,4,2018
INN30122,3,0,2,2,Meal Plan 1,0,Room_Type 4,6,Online,0,0,0,180.0,2,7/2/2018,Not_Canceled,3,4,7,2018
INN30123,2,0,0,2,Meal Plan 1,0,Room_Type 1,196,Online,0,0,0,96.3,0,10/27/2018,Canceled,2,2,10,2018
INN30124,2,0,2,4,Meal Plan 1,0,Room_Type 4,190,Online,0,0,0,132.6,4,9/2/2018,Not_Canceled,2,6,9,2018
INN30125,2,0,2,3,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,88.0,0,8/8/2017,Not_Canceled,2,5,8,2017
INN30126,2,1,2,0,Meal Plan 1,0,Room_Type 1,17,Online,0,0,0,97.41,3,4/10/2018,Not_Canceled,3,2,4,2018
INN30127,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,105.0,0,10/13/2018,Not_Canceled,2,3,10,2018
INN30129,2,1,2,2,Meal Plan 1,0,Room_Type 4,50,Online,0,0,0,115.58,2,5/14/2018,Not_Canceled,3,4,5,2018
INN30130,1,0,0,2,Meal Plan 1,0,Room_Type 1,64,Corporate,0,0,0,130.0,0,5/17/2018,Canceled,1,2,5,2018
INN30131,2,0,1,2,Meal Plan 1,0,Room_Type 2,23,Online,0,0,0,77.25,1,1/29/2018,Not_Canceled,2,3,1,2018
INN30132,2,0,0,1,Meal Plan 1,0,Room_Type 1,52,Online,0,0,0,72.76,1,10/23/2017,Not_Canceled,2,1,10,2017
INN30133,2,0,2,2,Meal Plan 1,0,Room_Type 4,10,Online,0,0,0,141.0,1,5/6/2018,Not_Canceled,2,4,5,2018
INN30134,2,0,0,4,Not Selected,0,Room_Type 1,6,Online,0,0,0,140.0,0,10/4/2018,Not_Canceled,2,4,10,2018
INN30135,3,0,3,6,Meal Plan 1,0,Room_Type 4,75,Online,0,0,0,150.45,0,5/9/2018,Not_Canceled,3,9,5,2018
INN30136,2,0,0,2,Meal Plan 1,0,Room_Type 1,211,Offline,0,0,0,100.0,0,5/20/2018,Canceled,2,2,5,2018
INN30138,2,2,0,1,Meal Plan 1,0,Room_Type 6,216,Online,0,0,0,177.3,2,8/5/2018,Canceled,4,1,8,2018
INN30139,2,0,1,1,Meal Plan 1,0,Room_Type 1,75,Offline,0,0,0,80.75,0,9/17/2018,Not_Canceled,2,2,9,2018
INN30140,2,0,0,5,Meal Plan 1,1,Room_Type 1,8,Online,0,0,0,93.0,1,8/18/2017,Not_Canceled,2,5,8,2017
INN30141,3,0,0,4,Meal Plan 1,0,Room_Type 4,70,Online,0,0,0,126.0,1,11/1/2018,Canceled,3,4,11,2018
INN30142,2,0,2,2,Not Selected,0,Room_Type 1,254,Online,0,0,0,73.95,0,12/30/2018,Canceled,2,4,12,2018
INN30143,2,0,0,1,Meal Plan 1,0,Room_Type 1,110,Offline,0,0,0,70.0,0,12/9/2017,Not_Canceled,2,1,12,2017
INN30144,2,0,0,3,Meal Plan 1,0,Room_Type 4,33,Offline,0,0,0,90.95,0,8/30/2018,Not_Canceled,2,3,8,2018
INN30145,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,Corporate,0,0,0,75.0,0,7/22/2018,Canceled,2,1,7,2018
INN30146,2,0,2,3,Meal Plan 1,0,Room_Type 1,32,Offline,0,0,0,81.0,0,9/25/2018,Not_Canceled,2,5,9,2018
INN30147,2,0,1,3,Meal Plan 1,0,Room_Type 1,54,Online,0,0,0,89.46,0,3/17/2018,Canceled,2,4,3,2018
INN30148,2,0,2,3,Meal Plan 1,0,Room_Type 1,156,Online,0,0,0,106.25,1,8/14/2018,Canceled,2,5,8,2018
INN30149,1,0,0,3,Meal Plan 1,0,Room_Type 4,28,Online,0,0,0,108.42,1,6/14/2018,Not_Canceled,1,3,6,2018
INN30150,1,0,2,0,Meal Plan 1,0,Room_Type 1,38,Online,0,0,0,90.95,0,8/21/2018,Not_Canceled,1,2,8,2018
INN30151,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,Offline,0,0,0,109.0,0,10/16/2017,Not_Canceled,2,2,10,2017
INN30153,3,0,2,1,Meal Plan 1,0,Room_Type 4,75,Online,0,0,0,168.3,0,8/13/2018,Canceled,3,3,8,2018
INN30155,2,0,0,2,Meal Plan 1,0,Room_Type 1,108,Online,0,0,0,118.8,1,10/7/2018,Not_Canceled,2,2,10,2018
INN30156,1,0,4,11,Meal Plan 1,0,Room_Type 1,9,Online,0,0,0,81.0,0,1/16/2018,Not_Canceled,1,15,1,2018
INN30158,2,0,1,2,Meal Plan 1,0,Room_Type 1,40,Online,0,0,0,94.5,2,10/5/2017,Not_Canceled,2,3,10,2017
INN30159,2,2,0,4,Meal Plan 1,0,Room_Type 2,95,Online,0,0,0,155.72,1,12/7/2018,Not_Canceled,4,4,12,2018
INN30160,1,0,1,1,Meal Plan 1,0,Room_Type 1,118,Offline,0,0,0,110.0,0,6/6/2018,Not_Canceled,1,2,6,2018
INN30161,1,0,1,2,Meal Plan 1,0,Room_Type 4,205,Online,0,0,0,109.8,3,10/28/2018,Not_Canceled,1,3,10,2018
INN30162,2,1,1,1,Meal Plan 1,0,Room_Type 1,83,Online,0,0,0,109.8,2,11/21/2018,Not_Canceled,3,2,11,2018
INN30163,2,0,2,1,Meal Plan 1,0,Room_Type 1,48,Online,0,0,0,115.5,2,7/9/2018,Not_Canceled,2,3,7,2018
INN30164,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,Offline,0,0,0,109.0,0,9/18/2017,Not_Canceled,2,2,9,2017
INN30165,2,2,1,4,Meal Plan 1,0,Room_Type 6,30,Online,0,0,0,152.3,2,2/8/2018,Not_Canceled,4,5,2,2018
